"Investigation.Type","Event.Date","Location","Country","Latitude","Longitude","Injury.Severity","Aircraft.damage","Total.Fatal.Injuries","Total.Serious.Injuries","Total.Minor.Injuries","Total.Uninjured"
"Accident","5/19/13","Auburn, CA","United States","38.5721","-121.414","Fatal","Substantial",2,0,0,0
"Accident","5/28/13","Mountainaire, AZ","United States","35.458","-111.404","Fatal","Destroyed",2,0,0,0
"Accident","5/31/13","Anthem, AZ","United States","33.5153","-112.125","Fatal","Substantial",4,0,0,0
"Accident","6/4/13","Petersburg, AK","United States","56.475","-132.345","Fatal","Substantial",1,4,2,0
"Accident","6/7/13","Ludlow, SD","United States","45.5041","-103.858","Fatal","Substantial",1,0,0,0
"Accident","6/8/13","Mosca, CO","United States","37.511","-105.267","Fatal","Substantial",2,0,1,0
"Accident","6/11/13","Pampa, TX","United States","35.5346","-100.5957","Fatal","Substantial",1,0,1,0
"Accident","6/12/13","Montague, CA","United States","41.404","-122.2144","Fatal","Destroyed",2,0,0,0
"Accident","6/22/13","Idaho Falls, ID","United States","43.3029","-112.48","Fatal","Substantial",2,0,1,0
"Accident","6/23/13","Wolcott, CO","United States","39.4820","-106.4252","Fatal","Substantial",2,0,0,0
"Accident","6/23/13","Adrian, OR","United States","43.400","-117.1538","Fatal","Substantial",1,0,0,0
"Accident","6/23/13","Boulder City, NV","United States","35.580","-114.530","Fatal","Substantial",2,0,0,0
"Accident","6/24/13","Helena, MT","United States","46.4452","-112.011","Fatal","Substantial",1,0,0,0
"Accident","6/24/13","San Luis Obispo, CA","United States","35.152","-120.3957","Fatal","Destroyed",1,0,0,0
"Accident","6/27/13","Birdseye, UT","United States","39.5426","-111.3259","Fatal","Substantial",1,0,1,0
"Accident","6/28/13","Yellow Pine, ID","United States","44.5442","-115.297","Fatal","Substantial",1,0,3,0
"Accident","6/28/13","Cantwell, AK","United States","63.1526","-149.152","Fatal","Destroyed",3,0,0,0
"Accident","6/29/13","Oxnard, CA","United States","34.1117","-119.1337","Fatal","Substantial",2,0,0,0
"Accident","6/29/13","Jacumba, CA","United States","32.3659","-116.953","Fatal","Substantial",2,0,0,0
"Accident","7/6/13","San Francisco, CA","United States","37.3648","-122.2150","Fatal","Destroyed",3,137,50,117
"Accident","7/7/13","Soldotna, AK","United States","60.2831","-151.237","Fatal","Destroyed",10,0,0,0
"Accident","7/7/13","Parker Dam, CA","United States","34.1457","-114.1016","Fatal","Substantial",1,0,0,0
"Accident","7/10/13","Taos, NM","United States","36.2729","-105.3928","Fatal","Substantial",1,0,1,0
"Accident","7/16/13","Dove Creek, CO","United States","37.4522","-108.4623","Fatal","Substantial",1,0,0,0
"Accident","7/22/13","South Lake Tahoe, CA","United States","38.5323","-119.5926","Fatal","Substantial",1,0,1,0
"Accident","7/23/13","Mount Charleston, NV","United States","36.1642","-115.4015","Fatal","",1,0,0,5
"Accident","7/25/13","Amarillo, TX","United States","35.1126","-101.4924","Fatal","Substantial",1,0,0,0
"Accident","7/27/13","Thompson Falls, MT","United States","47.3248","-115.3113","Fatal","Substantial",1,1,1,0
"Accident","7/29/13","Red Bluff, CA","United States","40.91","-122.157","Fatal","Destroyed",1,0,0,0
"Accident","8/5/13","Ackerly, TX","United States","32.2852","-101.431","Fatal","",2,0,0,1
"Accident","8/5/13","Balko, OK","United States","36.3120","-100.5237","Fatal","Destroyed",1,0,0,0
"Accident","8/12/13","West Yellowstone, MT","United States","44.4210","-111.629","Fatal","Substantial",1,0,1,0
"Accident","8/13/13","Paradise, CA","United States","39.424","-121.4024","Fatal","Destroyed",2,0,0,0
"Accident","8/16/13","Carson City, NV","United States","39.1049","-119.1639","Fatal","Substantial",2,0,0,0
"Accident","8/19/13","Cataldo, ID","United States","47.3232","-116.2434","Fatal","Substantial",1,0,0,0
"Accident","8/24/13","Anchorage, AK","United States","61.1257","-149.5122","Fatal","Substantial",2,0,0,0
"Accident","8/26/13","Desert Center, CA","United States","33.2248","-115.2154","Fatal","Substantial",2,0,0,0
"Accident","8/29/13","Sutton, AK","United States","61.4728","-149.050","Fatal","Substantial",2,0,0,0
"Accident","8/31/13","Caballo, NM","United States","33.216","-107.1830","Fatal","Substantial",3,0,0,0
"Accident","8/31/13","Scappoose, OR","United States","45.4554","-122.5149","Fatal","Destroyed",1,0,0,0
"Accident","8/31/13","Nikolai, AK","United States","62.1733","-152.2112","Fatal","Destroyed",1,0,1,0
"Accident","9/6/13","Glennallen, AK","United States","62.324","-147.3635","Fatal","Substantial",1,0,0,0
"Accident","9/6/13","Spanish Fork, UT","United States","40.833","-111.417","Fatal","Destroyed",1,0,0,0
"Accident","9/8/13","Prineville, OR","United States","44.1725","-120.5316","Fatal","Substantial",1,0,0,0
"Accident","9/9/13","Big Lake, AK","United States","61.2734","-150.525","Fatal","Substantial",1,0,1,0
"Accident","9/9/13","Yakutat, AK","United States","59.3012","-139.3937","Fatal","Destroyed",1,0,0,0
"Accident","9/11/13","Jackson Hole, WY","United States","43.3526","-110.4436","Fatal","Substantial",2,0,0,0
"Accident","9/16/13","Detroit, OR","United States","44.4221","-122.639","Fatal","Substantial",1,0,0,0
"Accident","9/21/13","Cordes Lakes, AZ","United States","34.2343","-112.249","Fatal","Destroyed",2,0,0,0
"Accident","9/24/13","Williams, CA","United States","39.640","-122.1840","Fatal","Destroyed",1,0,0,0
"Accident","9/30/13","Santa Monica, CA","United States","34.056","-118.274","Fatal","Destroyed",4,0,0,0
"Accident","10/4/13","Paulden, AZ","United States","34.5155","-112.3122","Fatal","Substantial",4,0,0,0
"Accident","10/6/13","Tinian Island,","United States","15.344","-145.3725","Fatal","Destroyed",3,0,4,0
"Accident","10/6/13","Paducah, TX","United States","33.5622","-100.420","Fatal","Substantial",1,0,0,0
"Accident","10/9/13","Julian, CA","United States","33.945","-116.5735","Fatal","Destroyed",2,0,0,0
"Accident","10/18/13","Fairbanks, AK","United States","64.4746","-147.5251","Fatal","Substantial",1,0,2,0
"Accident","10/28/13","McMinnville, OR","United States","45.1328","-123.1212","Fatal","Substantial",1,0,0,0
"Accident","11/6/13","Donnelly, ID","United States","44.4445","-115.4937","Fatal","Destroyed",3,0,0,0
"Accident","11/11/13","Amarillo, TX","United States","35.152","-101.4033","Fatal","Destroyed",3,0,0,0
"Accident","11/20/13","Cedaredge, CO","United States","38.5323","-107.5514","Fatal","Destroyed",1,0,0,0
"Accident","11/27/13","Boulder, CO","United States","40.111","-105.1457","Fatal","Destroyed",1,0,0,0
"Accident","11/29/13","Delta, CO","United States","38.4421","-108.413","Fatal","Destroyed",1,0,0,0
"Accident","11/30/13","Saint Marys, AK","United States","62.33","-163.169","Fatal","Substantial",4,0,6,0
"Accident","12/1/13","Yellow Pine, ID","United States","44.5447","-115.296","Fatal","Destroyed",5,0,0,0
"Accident","12/8/13","Los Alamos, NM","United States","35.5239","-106.169","Fatal","Destroyed",2,0,0,0
"Accident","12/12/13","Kalaupapa, HI","United States","21.130","-156.590","Fatal","Destroyed",1,5,3,0
"Accident","12/12/13","Collbran, CO","United States","39.1344","-107.4037","Fatal","Substantial",3,0,0,0
"Accident","12/27/13","Fresno, CA","United States","36.443","-119.4936","Fatal","Destroyed",2,0,0,0
"Accident","1/5/14","Aspen, CO","United States","39.1319","-106.526","Fatal","Destroyed",1,0,2,0
"Accident","1/14/14","Pismo Beach, CA","United States","35.620","-120.3927","Fatal","Destroyed",2,0,0,0
"Accident","1/20/14","Poulsbo, WA","United States","47.4450","-122.3618","Fatal","Substantial",1,0,0,0
"Accident","1/27/14","Silt, CO","United States","39.3117","-107.3939","Fatal","Destroyed",3,0,0,0
"Accident","2/16/14","Telluride, CO","United States","37.5737","-107.5547","Fatal","Substantial",3,0,0,0
"Accident","2/23/14","Tribune, KS","United States","38.2816","-101.452","Fatal","Substantial",1,0,0,0
"Accident","2/24/14","Maricopa, AZ","United States","32.5916","-111.555","Fatal","Substantial",1,0,0,0
"Accident","2/27/14","Lanai City, HI","United States","20.4623","-156.5640","Fatal","Substantial",3,0,3,0
"Accident","3/3/14","Truckee, CA","United States","39.1752","-120.043","Fatal","Substantial",1,0,1,0
"Accident","3/9/14","Carson City, NV","United States","39.553","-119.3954","Fatal","Destroyed",1,0,0,0
"Accident","3/11/14","Kekaha, HI","United States","21.5758","-159.406","Fatal","Substantial",2,0,0,0
"Accident","3/18/14","Seattle, WA","United States","47.3713","-122.2055","Fatal","Destroyed",2,0,0,0
"Accident","3/22/14","Ridgway, CO","United States","38.135","-107.4443","Fatal","Substantial",5,0,0,0
"Accident","3/29/14","Highlands Ranch, CO","United States","39.338","-105.011","Fatal","Destroyed",1,0,0,0
"Accident","4/6/14","Green River, UT","United States","39.1843","-110.425","Fatal","Substantial",2,0,0,0
"Accident","4/8/14","Brigham City, UT","United States","41.2421","-112.259","Fatal","Substantial",1,0,0,0
"Accident","4/8/14","Kwethluk, AK","United States","60.3129","-161.514","Fatal","Destroyed",2,0,0,0
"Accident","4/9/14","Littlefield, TX","United States","33.5437","-102.1949","Fatal","Substantial",1,0,0,0
"Accident","4/11/14","Mariposa, CA","United States","37.3234","-120.458","Fatal","Substantial",1,0,0,0
"Accident","4/13/14","Reno, NV","United States","39.405","-119.523","Fatal","Substantial",1,0,0,0
"Accident","4/26/14","Young, AZ","United States","33.5544","-110.3950","Fatal","Destroyed",1,0,0,0
"Accident","4/27/14","Richmond, CA","United States","37.593","-122.2451","Fatal","Destroyed",1,0,0,2
"Accident","4/27/14","Sweetwater, TX","United States","32.291","-100.2643","Fatal","Substantial",1,1,0,0
"Accident","5/3/14","Aguila, AZ","United States","33.5522","-113.1053","Fatal","Substantial",1,0,0,0
"Accident","5/4/14","Fairfield, CA","United States","38.1552","-121.5527","Fatal","Destroyed",1,0,0,0
"Accident","5/6/14","Cody, WY","United States","44.2355","-109.547","Fatal","Substantial",2,0,0,0
"Accident","5/7/14","Santa Clara, UT","United States","37.710","-113.4159","Fatal","Substantial",2,0,0,0
"Accident","5/10/14","Page, AZ","United States","36.562","-111.2659","Fatal","Substantial",1,5,1,0
"Accident","5/17/14","Fort Huachuca, AZ","United States","31.3511","-110.2024","Fatal","Substantial",1,0,1,0
"Accident","5/18/14","Peach Springs, AZ","United States","35.5933","-113.4652","Fatal","Substantial",1,0,0,0
"Accident","5/23/14","Silver City, NM","United States","32.4642","-108.128","Fatal","Destroyed",4,0,0,0
"Accident","5/23/14","Santa Paula, CA","United States","34.1937","-119.448","Fatal","Substantial",1,0,0,0
"Accident","5/24/14","Electric City, WA","United States","47.5222","-119.71","Fatal","Substantial",1,0,0,0
"Accident","5/28/14","Chugiak, AK","United States","61.254","-149.303","Fatal","Destroyed",1,0,0,0
"Accident","5/31/14","Watkins, CO","United States","39.482","-104.3540","Fatal","Substantial",2,0,0,0
"Accident","5/31/14","Toledo, OR","United States","44.3628","-123.5511","Fatal","Substantial",2,0,1,0
"Accident","6/3/14","Dayton, NV","United States","39.1419","-119.3752","Fatal","Destroyed",1,0,0,0
"Accident","6/4/14","Buckley, WA","United States","47.1031","-122.59","Fatal","Substantial",2,0,0,0
"Accident","6/6/14","Laytonville, CA","United States","39.4029","-123.3855","Fatal","Substantial",1,0,0,0
"Accident","6/7/14","Polson, MT","United States","47.4145","-114.1039","Fatal","Destroyed",1,0,0,0
"Accident","6/7/14","Paso Robles, CA","United States","35.3335","-120.4732","Fatal","Substantial",2,0,0,0
"Accident","6/9/14","El Mirage, CA","United States","34.390","-117.373","Fatal","Destroyed",2,0,0,0
"Accident","6/13/14","Echo Bay, NV","United States","36.1844","-114.2727","Fatal","Destroyed",2,0,0,0
"Accident","6/15/14","Florence, OR","United States","43.5835","-124.625","Fatal","Destroyed",2,0,0,0
"Accident","6/17/14","Sula, MT","United States","45.4133","-113.576","Fatal","Destroyed",1,0,0,0
"Accident","6/18/14","Moab, UT","United States","38.254","-109.1422","Fatal","Destroyed",1,0,0,0
"Accident","6/20/14","Page, AZ","United States","36.4833","-110.4813","Fatal","Substantial",2,0,0,0
"Accident","6/22/14","Livermore, CA","United States","37.4234","-121.4623","Fatal","Destroyed",1,0,0,0
"Accident","6/22/14","Lehi, UT","United States","40.1348","-112.112","Fatal","Substantial",1,0,0,0
"Accident","6/28/14","Lewiston, ID","United States","46.2228","-117.055","Fatal","Substantial",1,0,0,0
"Accident","6/30/14","Georgetown, CO","United States","39.4234","-105.4121","Fatal","Destroyed",3,0,0,0
"Accident","7/2/14","Anchorage, AK","United States","61.1252","-149.511","Fatal","Substantial",1,0,0,0
"Accident","7/4/14","Durango, CO","United States","37.956","-107.4443","Fatal","Substantial",2,0,0,0
"Accident","7/6/14","Lake Elsinore, CA","United States","33.390","-117.2351","Fatal","Destroyed",3,0,0,0
"Accident","7/7/14","Landmark, ID","United States","44.363","-115.3121","Fatal","Substantial",1,1,0,0
"Accident","7/8/14","Fall City, WA","United States","47.3331","-121.5241","Fatal","Substantial",1,0,0,0
"Accident","7/17/14","Newkirk, NM","United States","35.649","-104.1523","Fatal","Destroyed",3,0,0,0
"Accident","7/20/14","Blackwell, TX","United States","32.636","-100.2359","Fatal","Substantial",1,0,0,0
"Accident","7/20/14","Sedona, AZ","United States","34.5427","-111.5144","Fatal","Destroyed",4,0,0,0
"Accident","7/21/14","Littlefield, AZ","United States","36.330","-113.150","Fatal","Destroyed",2,0,0,0
"Accident","7/21/14","Russian Flat, MT","United States","46.4331","-110.2510","Fatal","Substantial",1,0,0,0
"Accident","7/23/14","Wenatchee, WA","United States","47.3722","-120.2526","Fatal","Substantial",1,0,0,0
"Accident","7/28/14","Lolo Pass, ID","United States","43.3859","-116.2550","Fatal","Substantial",1,0,0,0
"Accident","7/31/14","San Diego, CA","United States","32.490","-117.98","Fatal","Substantial",1,0,1,0
"Accident","8/1/14","Tulelake, CA","United States","41.5713","-121.3334","Fatal","Destroyed",1,0,0,0
"Accident","8/5/14","WARREN, ID","United States","45.1237","-115.2134","Fatal","Destroyed",2,0,0,0
"Accident","8/9/14","Steamboat Springs, CO","United States","40.2028","-106.4246","Fatal","Substantial",2,0,0,0
"Accident","8/10/14","Big Lake, AK","United States","61.1926","-149.2924","Fatal","Substantial",1,0,1,0
"Accident","8/17/14","Placerville, CA","United States","38.480","-120.4258","Fatal","Substantial",1,0,1,0
"Accident","8/19/14","Novato, CA","United States","38.1026","-122.4217","Fatal","Substantial",1,0,0,0
"Accident","8/27/14","Chehalis, WA","United States","46.4012","-122.5846","Fatal","Destroyed",1,0,0,0
"Accident","8/28/14","Las Cruces, NM","United States","32.1521","-106.5856","Fatal","Destroyed",4,0,0,0
"Accident","8/31/14","Erie, CO","United States","40.043","-105.310","Fatal","Destroyed",5,0,0,0
"Accident","9/2/14","Neihart, MT","United States","46.5131","-110.4044","Fatal","Destroyed",1,2,1,0
"Accident","9/8/14","Reno, NV","United States","39.4224","-119.5325","Fatal","Destroyed",1,0,0,0
"Accident","9/19/14","Borrego Springs, CA","United States","33.1412","-116.1329","Fatal","Substantial",1,0,0,0
"Accident","9/21/14","Saratoga, WY","United States","41.2556","-106.5029","Fatal","Substantial",2,0,0,0
"Accident","9/27/14","Lake Stevens, WA","United States","48.650","-122.345","Fatal","Substantial",1,0,1,0
"Accident","10/3/14","Council, ID","United States","44.4536","-116.2653","Fatal","Destroyed",1,0,0,0
"Accident","10/5/14","Loma, CO","United States","39.1145","-108.4847","Fatal","Substantial",2,0,0,0
"Accident","10/7/14","El Portal, CA","United States","37.4124","-119.4412","Fatal","Destroyed",1,0,0,0
"Accident","10/12/14","Yerington, NV","United States","39.917","-119.1753","Fatal","Destroyed",2,0,0,0
"Accident","10/20/14","Fawnskin, CA","United States","34.1530","-116.5627","Fatal","Substantial",1,0,0,0
"Accident","10/24/14","Ridgecrest, CA","United States","35.2446","-117.4249","Fatal","Substantial",2,0,0,0
"Accident","10/27/14","Boulder, CO","United States","40.225","-105.1332","Fatal","Substantial",1,0,0,0
"Accident","10/30/14","Oxnard, CA","United States","34.71","-119.457","Fatal","Destroyed",1,0,0,0
"Accident","10/31/14","Koehn Dry Lake, CA","United States","35.1935","-117.5641","Fatal","Destroyed",1,0,1,0
"Accident","11/8/14","Gilroy, CA","United States","37.132","-121.2852","Fatal","Substantial",2,0,0,0
"Accident","11/13/14","Clines Corners, NM","United States","35.634","-105.4315","Fatal","Destroyed",1,0,0,0
"Accident","11/15/14","Pagosa Springs, CO","United States","37.846","-106.4940","Fatal","Destroyed",2,0,0,0
"Accident","11/21/14","Garberville, CA","United States","40.436","-123.4914","Fatal","Substantial",1,0,0,0
"Accident","11/24/14","Las Cruces, NM","United States","32.1835","-107.340","Fatal","Destroyed",1,0,0,0
"Accident","11/28/14","Alzada, MT","United States","45.128","-104.1332","Fatal","Substantial",1,0,0,0
"Accident","11/30/14","Somerton, AZ","United States","32.3323","-114.4124","Fatal","Destroyed",1,0,0,0
"Accident","12/2/14","Bountiful, UT","United States","40.5128","-111.5526","Fatal","Substantial",2,0,0,0
"Accident","12/16/14","Ronan, MT","United States","47.363","-114.1237","Fatal","Substantial",1,0,1,0
"Accident","12/22/14","Odessa, TX","United States","31.592","-102.3141","Fatal","Destroyed",1,0,0,0
"Accident","12/24/14","Sutter Creek, CA","United States","38.2418","-120.4731","Fatal","Substantial",2,0,0,0
"Accident","12/30/14","Englewood, CO","United States","39.3543","-104.4934","Fatal","Substantial",1,0,0,0
